MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy,MKT_RF,SMB,HML,RMW,CMA,RF,excess_return
2021-06-30,-0.0077922027239401,1.0659165800685384,66,66,0,0,2020,2021-03-31,gap_top_20pct,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,-0.0077922027239401
2021-07-31,0.012364728597089814,1.079096349288224,66,66,0,0,2020,2021-03-31,gap_top_20pct,0.0134,-0.0455,-0.0179,0.055,-0.0059,0.0,0.012364728597089814
2021-08-31,0.007177115438421033,1.0868411483562443,66,66,0,0,2020,2021-03-31,gap_top_20pct,0.029500000000000002,-0.0066,-0.0023,-0.0026,-0.0172,0.0,0.007177115438421033
2021-09-30,-0.028491921462909242,1.05587495571462,66,66,0,0,2020,2021-03-31,gap_top_20pct,-0.044000000000000004,0.011200000000000002,0.0512,-0.0192,0.02,0.0,-0.028491921462909242
2021-10-31,0.04442770031394705,1.1027850518161113,66,66,0,0,2020,2021-03-31,gap_top_20pct,0.0663,-0.027000000000000003,-0.0053,0.0171,-0.0154,0.0,0.04442770031394705
2021-11-30,-0.0027128977857598935,1.0997933086908702,66,66,0,0,2020,2021-03-31,gap_top_20pct,-0.0158,-0.017,-0.0037,0.0719,0.017,0.0,-0.0027128977857598935
2021-12-31,0.07333191811723938,1.180443261549677,66,66,0,0,2020,2021-03-31,gap_top_20pct,0.032400000000000005,-0.0078000000000000005,0.0325,0.048799999999999996,0.0429,0.0001,0.07323191811723938
2022-01-31,-0.0618036568616388,1.107487551268227,66,66,0,0,2020,2021-03-31,gap_top_20pct,-0.061500000000000006,-0.0401,0.1286,0.0077,0.07730000000000001,0.0,-0.0618036568616388
2022-02-28,-0.0017902529525636313,1.1055048684096416,66,66,0,0,2020,2021-03-31,gap_top_20pct,-0.022799999999999997,0.0286,0.030600000000000002,-0.0203,0.030299999999999997,0.0,-0.0017902529525636313
2022-03-31,0.025138475835497553,1.1332955758301824,66,66,0,0,2020,2021-03-31,gap_top_20pct,0.0308,-0.021099999999999997,-0.019,-0.015,0.0321,0.0,0.025138475835497553
2021-04-30,0.0427171840623608,1.0427171840623588,99,99,0,0,2020,2021-03-31,gap_top_30pct,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,0.0427171840623608
2021-05-31,0.026517998367373785,1.070367956646957,99,99,0,0,2020,2021-03-31,gap_top_30pct,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,0.026517998367373785
2021-06-30,-0.008656417297282504,1.0611024049525815,99,99,0,0,2020,2021-03-31,gap_top_30pct,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,-0.008656417297282504
2021-07-31,0.01050213152046986,1.0722462419660803,99,99,0,0,2020,2021-03-31,gap_top_30pct,0.0134,-0.0455,-0.0179,0.055,-0.0059,0.0,0.01050213152046986
2021-08-31,0.014342600604653422,1.0876250415644404,99,99,0,0,2020,2021-03-31,gap_top_30pct,0.029500000000000002,-0.0066,-0.0023,-0.0026,-0.0172,0.0,0.014342600604653422
2021-09-30,-0.03284667039678646,1.051900180308882,99,99,0,0,2020,2021-03-31,gap_top_30pct,-0.044000000000000004,0.011200000000000002,0.0512,-0.0192,0.02,0.0,-0.03284667039678646
2021-10-31,0.04530540325532528,1.0995569421621254,99,99,0,0,2020,2021-03-31,gap_top_30pct,0.0663,-0.027000000000000003,-0.0053,0.0171,-0.0154,0.0,0.04530540325532528
2021-11-30,-0.006079801581589495,1.0928718541261204,99,99,0,0,2020,2021-03-31,gap_top_30pct,-0.0158,-0.017,-0.0037,0.0719,0.017,0.0,-0.006079801581589495
2021-12-31,0.07051509073860962,1.1699358120854964,99,99,0,0,2020,2021-03-31,gap_top_30pct,0.032400000000000005,-0.0078000000000000005,0.0325,0.048799999999999996,0.0429,0.0001,0.07041509073860962
2022-01-31,-0.06610716518400561,1.0925946721012767,99,99,0,0,2020,2021-03-31,gap_top_30pct,-0.061500000000000006,-0.0401,0.1286,0.0077,0.07730000000000001,0.0,-0.06610716518400561
2022-02-28,-0.0021704493388456925,1.0902232507175882,99,99,0,0,2020,2021-03-31,gap_top_30pct,-0.022799999999999997,0.0286,0.030600000000000002,-0.0203,0.030299999999999997,0.0,-0.0021704493388456925
2022-03-31,0.01960151058366666,1.1115932733050884,99,99,0,0,2020,2021-03-31,gap_top_30pct,0.0308,-0.021099999999999997,-0.019,-0.015,0.0321,0.0,0.01960151058366666
2022-04-30,-0.09015741379248043,0.9098425862075196,17,17,0,0,2021,2022-03-31,gap_top_5pct,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0,-0.09015741379248043
2022-05-31,-0.017819348931281787,0.8936297836913479,17,17,0,0,2021,2022-03-31,gap_top_5pct,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003,-0.018119348931281788
2022-06-30,-0.08683470138442273,0.8160317082762835,17,17,0,0,2021,2022-03-31,gap_top_5pct,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006,-0.08743470138442273
2022-07-31,0.0990469836459944,0.8968571875405374,17,17,0,0,2021,2022-03-31,gap_top_5pct,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008,0.0982469836459944
2022-08-31,-0.049890231686351094,0.8521127746645708,17,17,0,0,2021,2022-03-31,gap_top_5pct,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019,-0.05179023168635109
2022-09-30,-0.09418375835866932,0.7718575910012276,17,17,0,0,2021,2022-03-31,gap_top_5pct,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019,-0.09608375835866932
2022-10-31,0.07971003540734167,0.833382386909361,17,17,0,0,2021,2022-03-31,gap_top_5pct,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023,0.07741003540734168
2022-11-30,0.08244043202794371,0.9020867909306477,17,17,0,0,2021,2022-03-31,gap_top_5pct,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029,0.07954043202794371
2022-12-31,-0.05273033824281381,0.8545194493205002,17,17,0,0,2021,2022-03-31,gap_top_5pct,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033,-0.05603033824281381
2023-01-31,0.10309573298752372,0.9426167583002922,17,17,0,0,2021,2022-03-31,gap_top_5pct,0.066,0.044000000000000004,-0.0394,-0.024399999999999998,-0.0443,0.0034999999999999996,0.09959573298752372
2023-02-28,-0.03661367950848082,0.9081040904125622,17,17,0,0,2021,2022-03-31,gap_top_5pct,-0.025699999999999997,0.005699999999999999,-0.008,0.009899999999999999,-0.0151,0.0034000000000000002,-0.04001367950848082
2023-03-31,0.04085581614094003,0.9452054241672935,17,17,0,0,2021,2022-03-31,gap_top_5pct,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036,0.03725581614094003
2022-04-30,-0.08854743671767329,0.9114525632823269,35,35,0,0,2021,2022-03-31,gap_top_10pct,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0,-0.08854743671767329
2022-05-31,0.0018448433550677379,0.9131340504871578,35,35,0,0,2021,2022-03-31,gap_top_10pct,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003,0.001544843355067738
2022-06-30,-0.10878540238078138,0.8137983953773196,35,35,0,0,2021,2022-03-31,gap_top_10pct,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006,-0.10938540238078139
2022-07-31,0.09224825913240964,0.8888698806356258,35,35,0,0,2021,2022-03-31,gap_top_10pct,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008,0.09144825913240964
2022-08-31,-0.05491679163054042,0.8400559986140957,35,35,0,0,2021,2022-03-31,gap_top_10pct,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019,-0.05681679163054042
2022-09-30,-0.10130328176641579,0.7549555690869242,35,35,0,0,2021,2022-03-31,gap_top_10pct,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019,-0.10320328176641579
2022-10-31,0.10453575802071002,0.8338754217733823,35,35,0,0,2021,2022-03-31,gap_top_10pct,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023,0.10223575802071003
2022-11-30,0.0809641779829442,0.9013894598374451,35,35,0,0,2021,2022-03-31,gap_top_10pct,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029,0.0780641779829442
2022-12-31,-0.049431876481525694,0.8568320873970113,35,35,0,0,2021,2022-03-31,gap_top_10pct,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033,-0.05273187648152569
2023-01-31,0.10370042689100911,0.9456859406339959,35,35,0,0,2021,2022-03-31,gap_top_10pct,0.066,0.044000000000000004,-0.0394,-0.024399999999999998,-0.0443,0.0034999999999999996,0.10020042689100911
2023-02-28,-0.03960162493374153,0.9082352407078959,35,35,0,0,2021,2022-03-31,gap_top_10pct,-0.025699999999999997,0.005699999999999999,-0.008,0.009899999999999999,-0.0151,0.0034000000000000002,-0.04300162493374153
2023-03-31,0.029792568723905566,0.9352939015341588,35,35,0,0,2021,2022-03-31,gap_top_10pct,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036,0.026192568723905567
2022-04-30,-0.07049461672923796,0.9295053832707613,71,71,0,0,2021,2022-03-31,gap_top_20pct,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0,-0.07049461672923796
2022-05-31,0.010780140730959342,0.9395255821126044,71,71,0,0,2021,2022-03-31,gap_top_20pct,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003,0.010480140730959342
2022-06-30,-0.09941016508522627,0.8461271888929971,71,71,0,0,2021,2022-03-31,gap_top_20pct,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006,-0.10001016508522627
2022-07-31,0.0863786644853235,0.9192145254542952,71,71,0,0,2021,2022-03-31,gap_top_20pct,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008,0.0855786644853235
2022-08-31,-0.04775022065545065,0.8753218290341572,71,71,0,0,2021,2022-03-31,gap_top_20pct,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019,-0.04965022065545065
2022-09-30,-0.09190072607192168,0.7948791173993157,71,71,0,0,2021,2022-03-31,gap_top_20pct,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019,-0.09380072607192168
2022-10-31,0.1122519761777705,0.884105869149831,71,71,0,0,2021,2022-03-31,gap_top_20pct,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023,0.1099519761777705
2022-11-30,0.07288907987254256,0.9485475324620768,71,71,0,0,2021,2022-03-31,gap_top_20pct,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029,0.06998907987254256
2022-12-31,-0.042824953368220675,0.9079260286168476,71,71,0,0,2021,2022-03-31,gap_top_20pct,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033,-0.04612495336822067
2023-01-31,0.07559406331120999,0.976559846306005,71,71,0,0,2021,2022-03-31,gap_top_20pct,0.066,0.044000000000000004,-0.0394,-0.024399999999999998,-0.0443,0.0034999999999999996,0.07209406331120999
2023-02-28,-0.03798611045896394,0.9394641361144362,71,71,0,0,2021,2022-03-31,gap_top_20pct,-0.025699999999999997,0.005699999999999999,-0.008,0.009899999999999999,-0.0151,0.0034000000000000002,-0.04138611045896394
2023-03-31,0.02021787961712751,0.9584581089230066,71,71,0,0,2021,2022-03-31,gap_top_20pct,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036,0.01661787961712751
2022-04-30,-0.06067208838335714,0.9393279116166428,106,106,0,0,2021,2022-03-31,gap_top_30pct,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0,-0.06067208838335714
2022-05-31,0.011943308746964698,0.9505465948797219,106,106,0,0,2021,2022-03-31,gap_top_30pct,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003,0.011643308746964698
2022-06-30,-0.09872479801149003,0.8567040742997117,106,106,0,0,2021,2022-03-31,gap_top_30pct,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006,-0.09932479801149004
2022-07-31,0.07878113833210576,0.924196196486796,106,106,0,0,2021,2022-03-31,gap_top_30pct,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008,0.07798113833210576
2022-08-31,-0.04788623794495017,0.8799399175140113,106,106,0,0,2021,2022-03-31,gap_top_30pct,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019,-0.04978623794495017
2022-09-30,-0.09082086850586879,0.8000230099724063,106,106,0,0,2021,2022-03-31,gap_top_30pct,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019,-0.09272086850586879
2022-10-31,0.11100991431054652,0.8888334957559085,106,106,0,0,2021,2022-03-31,gap_top_30pct,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023,0.10870991431054652
2022-11-30,0.07046488392143146,0.9514650448598289,106,106,0,0,2021,2022-03-31,gap_top_30pct,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029,0.06756488392143147
2022-12-31,-0.04196320577087698,0.9115385213985792,106,106,0,0,2021,2022-03-31,gap_top_30pct,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033,-0.045263205770876974
2023-01-31,0.06989564746020349,0.9752510965366493,106,106,0,0,2021,2022-03-31,gap_top_30pct,0.066,0.044000000000000004,-0.0394,-0.024399999999999998,-0.0443,0.0034999999999999996,0.06639564746020349
2023-02-28,-0.03740661665430667,0.9387702526268107,106,106,0,0,2021,2022-03-31,gap_top_30pct,-0.025699999999999997,0.005699999999999999,-0.008,0.009899999999999999,-0.0151,0.0034000000000000002,-0.04080661665430667
2023-03-31,0.01172526447161859,0.9497775821169483,106,106,0,0,2021,2022-03-31,gap_top_30pct,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036,0.008125264471618591
2023-04-30,0.0002826640846647077,1.000282664084665,18,18,0,0,2022,2023-03-31,gap_top_5pct,0.0063,-0.025699999999999997,-0.0012,0.0241,0.0285,0.0034999999999999996,-0.003217335915335292
2023-05-31,-0.04418288369799617,0.9560872914722904,18,18,0,0,2022,2023-03-31,gap_top_5pct,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036,-0.047782883697996166
2023-06-30,0.07584145653407837,1.028598344231271,18,18,0,0,2022,2023-03-31,gap_top_5pct,0.0646,0.0128,-0.0013,0.0231,-0.0154,0.004,0.07184145653407836
2023-07-31,0.02140841579554187,1.05061900527118,18,18,0,0,2022,2023-03-31,gap_top_5pct,0.0321,0.0294,0.04019999999999999,-0.0058,0.006999999999999999,0.0045000000000000005,0.016908415795541868
2023-08-31,-0.03186040674342183,1.0171458564308709,18,18,0,0,2022,2023-03-31,gap_top_5pct,-0.0236,-0.0356,-0.0129,0.0326,-0.023,0.0045000000000000005,-0.036360406743421836
2023-09-30,-0.06451818632819173,0.9515214505427158,18,18,0,0,2022,2023-03-31,gap_top_5pct,-0.052300000000000006,-0.0174,0.0147,0.0187,-0.0075,0.0043,-0.06881818632819173
2023-10-31,-0.04540059462728796,0.9083218108874569,18,18,0,0,2022,2023-03-31,gap_top_5pct,-0.0315,-0.04019999999999999,0.0021,0.024300000000000002,-0.0072,0.004699999999999999,-0.050100594627287956
2023-11-30,0.1103980276646257,1.0085987472941933,18,18,0,0,2022,2023-03-31,gap_top_5pct,0.0888,-0.0023,0.0178,-0.0366,-0.0115,0.0044,0.1059980276646257
2023-12-31,0.0615462578671917,1.0706742258796882,18,18,0,0,2022,2023-03-31,gap_top_5pct,0.048499999999999995,0.0724,0.049400000000000006,-0.029300000000000003,0.0121,0.0043,0.0572462578671917
2024-01-31,-0.0012348794777999883,1.06935207225074,18,18,0,0,2022,2023-03-31,gap_top_5pct,0.0073,-0.057,-0.0236,0.0068000000000000005,-0.009399999999999999,0.004699999999999999,-0.005934879477799988
2024-02-29,0.04787418236429675,1.1205464283693105,18,18,0,0,2022,2023-03-31,gap_top_5pct,0.0507,-0.008100000000000001,-0.0347,-0.0204,-0.022400000000000003,0.0042,0.043674182364296744
2024-03-31,0.03141378242177395,1.1557470300636,18,18,0,0,2022,2023-03-31,gap_top_5pct,0.028399999999999998,-0.011899999999999999,0.0414,0.0131,0.0118,0.0043,0.027113782421773952
2023-04-30,0.009695253405601845,1.009695253405601,37,37,0,0,2022,2023-03-31,gap_top_10pct,0.0063,-0.025699999999999997,-0.0012,0.0241,0.0285,0.0034999999999999996,0.006195253405601845
2023-05-31,-0.014753330532023434,0.994798885595493,37,37,0,0,2022,2023-03-31,gap_top_10pct,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036,-0.018353330532023433
2023-06-30,0.07549329731919063,1.069899533638553,37,37,0,0,2022,2023-03-31,gap_top_10pct,0.0646,0.0128,-0.0013,0.0231,-0.0154,0.004,0.07149329731919063
2023-07-31,0.036129862764656684,1.108554856960884,37,37,0,0,2022,2023-03-31,gap_top_10pct,0.0321,0.0294,0.04019999999999999,-0.0058,0.006999999999999999,0.0045000000000000005,0.03162986276465668
2023-08-31,-0.018469345225910594,1.0880805746058135,37,37,0,0,2022,2023-03-31,gap_top_10pct,-0.0236,-0.0356,-0.0129,0.0326,-0.023,0.0045000000000000005,-0.022969345225910594
2023-09-30,-0.05789745122833234,1.0250834826050776,37,37,0,0,2022,2023-03-31,gap_top_10pct,-0.052300000000000006,-0.0174,0.0147,0.0187,-0.0075,0.0043,-0.06219745122833234
2023-10-31,-0.04227710426465403,0.9817459213310081,37,37,0,0,2022,2023-03-31,gap_top_10pct,-0.0315,-0.04019999999999999,0.0021,0.024300000000000002,-0.0072,0.004699999999999999,-0.04697710426465403
2023-11-30,0.10261961679006926,1.0824923115632097,37,37,0,0,2022,2023-03-31,gap_top_10pct,0.0888,-0.0023,0.0178,-0.0366,-0.0115,0.0044,0.09821961679006926
2023-12-31,0.07744124022898702,1.1663218587090076,37,37,0,0,2022,2023-03-31,gap_top_10pct,0.048499999999999995,0.0724,0.049400000000000006,-0.029300000000000003,0.0121,0.0043,0.07314124022898702
2024-01-31,0.009147393046282426,1.1769906631690896,37,37,0,0,2022,2023-03-31,gap_top_10pct,0.0073,-0.057,-0.0236,0.0068000000000000005,-0.009399999999999999,0.004699999999999999,0.004447393046282427
2024-02-29,0.05016399542171923,1.23603321740771,37,37,0,0,2022,2023-03-31,gap_top_10pct,0.0507,-0.008100000000000001,-0.0347,-0.0204,-0.022400000000000003,0.0042,0.04596399542171923
2024-03-31,0.057475149682798765,1.3070744115911295,37,37,0,0,2022,2023-03-31,gap_top_10pct,0.028399999999999998,-0.011899999999999999,0.0414,0.0131,0.0118,0.0043,0.05317514968279877
2023-04-30,0.003114151449996827,1.0031141514499953,74,74,0,0,2022,2023-03-31,gap_top_20pct,0.0063,-0.025699999999999997,-0.0012,0.0241,0.0285,0.0034999999999999996,-0.0003858485500031726
2023-05-31,-0.03567896088205358,0.9673240808801765,74,74,0,0,2022,2023-03-31,gap_top_20pct,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036,-0.03927896088205358
2023-06-30,0.08128698253561417,1.0459549365489624,74,74,0,0,2022,2023-03-31,gap_top_20pct,0.0646,0.0128,-0.0013,0.0231,-0.0154,0.004,0.07728698253561417
2023-07-31,0.035400769556659384,1.0829825462243825,74,74,0,0,2022,2023-03-31,gap_top_20pct,0.0321,0.0294,0.04019999999999999,-0.0058,0.006999999999999999,0.0045000000000000005,0.030900769556659383
2023-08-31,-0.021462660365203723,1.059738859653325,74,74,0,0,2022,2023-03-31,gap_top_20pct,-0.0236,-0.0356,-0.0129,0.0326,-0.023,0.0045000000000000005,-0.025962660365203723
2023-09-30,-0.05400011215661893,1.002512842375318,74,74,0,0,2022,2023-03-31,gap_top_20pct,-0.052300000000000006,-0.0174,0.0147,0.0187,-0.0075,0.0043,-0.05830011215661893
2023-10-31,-0.04011649086287117,0.9622955450942575,74,74,0,0,2022,2023-03-31,gap_top_20pct,-0.0315,-0.04019999999999999,0.0021,0.024300000000000002,-0.0072,0.004699999999999999,-0.044816490862871164
2023-11-30,0.0783622739615426,1.0377032122309058,74,74,0,0,2022,2023-03-31,gap_top_20pct,0.0888,-0.0023,0.0178,-0.0366,-0.0115,0.0044,0.0739622739615426
2023-12-31,0.07479460822036965,1.1153178174387355,74,74,0,0,2022,2023-03-31,gap_top_20pct,0.048499999999999995,0.0724,0.049400000000000006,-0.029300000000000003,0.0121,0.0043,0.07049460822036965
2024-01-31,0.004045209515079362,1.1198295116861763,74,74,0,0,2022,2023-03-31,gap_top_20pct,0.0073,-0.057,-0.0236,0.0068000000000000005,-0.009399999999999999,0.004699999999999999,-0.0006547904849206372
2024-02-29,0.048331248409530625,1.1739522699918041,74,74,0,0,2022,2023-03-31,gap_top_20pct,0.0507,-0.008100000000000001,-0.0347,-0.0204,-0.022400000000000003,0.0042,0.04413124840953062
2024-03-31,0.05529691635764822,1.2388682104734121,74,74,0,0,2022,2023-03-31,gap_top_20pct,0.028399999999999998,-0.011899999999999999,0.0414,0.0131,0.0118,0.0043,0.05099691635764822
2023-04-30,-0.003299790612757425,0.9967002093872439,111,111,0,0,2022,2023-03-31,gap_top_30pct,0.0063,-0.025699999999999997,-0.0012,0.0241,0.0285,0.0034999999999999996,-0.006799790612757425
2023-05-31,-0.03966617207471601,0.957164927374784,111,111,0,0,2022,2023-03-31,gap_top_30pct,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036,-0.04326617207471601
